Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-373091,562518,Customer 5,Permanently Closed,Severity 1,Severity 1,8-11-22 8:23 PM,8-11-22 8:43 PM,No,No,Production,Client,8-11-22 8:23 PM,8-11-22 8:43 PM,,Application
TSR-373089,562515,Customer 5,Permanently Closed,Severity 1,Severity 1,8-11-22 8:19 PM,8-11-22 8:43 PM,No,No,Production,Client,8-11-22 8:19 PM,8-11-22 8:36 PM,,Application
TSR-373087,562513,Customer 5,Permanently Closed,Severity 1,Severity 1,8-11-22 8:17 PM,8-11-22 8:37 PM,No,No,Production,Client,8-11-22 8:17 PM,8-11-22 8:36 PM,,Application
TSR-373086,562512,Customer 5,Permanently Closed,Severity 1,Severity 1,8-11-22 8:16 PM,8-11-22 8:36 PM,No,No,Production,Client,8-11-22 8:16 PM,8-11-22 8:36 PM,,Application
TSR-373080,562506,Customer 5,Permanently Closed,Severity 1,Severity 1,8-11-22 8:12 PM,8-12-22 1:10 AM,Yes,No,Production,Client,8-11-22 8:12 PM,8-12-22 1:05 AM,,Application
TSR-373076,562502,Customer 5,Permanently Closed,Severity 1,Severity 1,8-11-22 8:09 PM,8-11-22 8:36 PM,No,No,Production,Client,8-11-22 8:09 PM,8-11-22 8:36 PM,,Application
TSR-373048,562473,Customer 5,Permanently Closed,Severity 1,Severity 1,8-11-22 7:38 PM,8-11-22 9:04 PM,No,No,Production,Internal,8-11-22 7:38 PM,8-11-22 9:02 PM,,Application
TSR-372288,561649,Customer 5,Permanently Closed,Severity 1,Severity 1,8-10-22 11:20 PM,8-10-22 11:57 PM,Yes,No,Production,Client,8-10-22 11:20 PM,8-10-22 11:37 PM,,Platform
TSR-371874,561208,Customer 5,Permanently Closed,Severity 1,Severity 1,8-10-22 2:44 PM,8-10-22 3:18 PM,Yes,No,Production,Internal,8-10-22 2:30 PM,8-10-22 2:45 PM,,Platform
TSR-370977,560195,Customer 5,Permanently Closed,Severity 1,Severity 1,8-9-22 2:50 PM,8-9-22 4:55 PM,Yes,No,Production,Internal,8-9-22 2:50 PM,8-9-22 4:54 PM,,Platform
TSR-370604,559759,Customer 5,Permanently Closed,Severity 1,Severity 1,8-9-22 1:47 AM,8-9-22 3:04 AM,Yes,No,Production,Client,8-9-22 1:47 AM,8-9-22 3:02 AM,,Application
TSR-370587,559741,Customer 5,Permanently Closed,Severity 1,Severity 2,8-9-22 1:26 AM,8-9-22 3:18 AM,Yes,No,Production,Client,8-9-22 3:00 AM,8-9-22 3:09 AM,,Application
TSR-370437,559579,Customer 5,Permanently Closed,Severity 1,Severity 1,8-8-22 8:40 PM,8-8-22 9:45 PM,Yes,No,Production,Client,8-8-22 8:40 PM,8-8-22 9:34 PM,,Application
TSR-369601,558705,Customer 5,Permanently Closed,Severity 1,Severity 1,8-7-22 7:53 AM,8-7-22 8:43 AM,Yes,No,Production,Internal,8-7-22 7:48 AM,8-7-22 7:57 AM,,Platform
TSR-369523,558627,Customer 5,Permanently Closed,Severity 1,Severity 1,8-6-22 8:40 PM,8-6-22 11:16 PM,No,No,Production,Client,8-6-22 8:40 PM,8-6-22 9:44 PM,,Application
TSR-369455,558559,Customer 5,Permanently Closed,Severity 1,Severity 1,8-6-22 4:19 PM,8-6-22 8:44 PM,No,No,Production,Internal,8-6-22 8:03 PM,8-6-22 8:44 PM,,Application
TSR-369379,558482,Customer 5,Permanently Closed,Severity 1,Severity 1,8-6-22 9:07 AM,8-6-22 9:16 AM,Yes,No,Production,Internal,8-6-22 8:58 AM,8-6-22 9:18 AM,,Platform
TSR-369139,558227,Customer 5,Permanently Closed,Severity 1,Severity 1,8-5-22 9:16 PM,8-5-22 10:04 PM,Yes,No,Production,Client,8-5-22 9:16 PM,8-5-22 10:04 PM,,Platform
TSR-368909,557989,Customer 5,Permanently Closed,Severity 1,Severity 2,8-5-22 5:56 PM,8-5-22 6:30 PM,No,No,UAT,Internal,8-5-22 5:56 PM,8-5-22 6:30 PM,,Application
TSR-368907,557987,Customer 5,Permanently Closed,Severity 1,Severity 2,8-5-22 5:54 PM,8-5-22 6:29 PM,Yes,No,Production,Internal,8-5-22 5:54 PM,8-5-22 6:25 PM,,Application
TSR-368124,557146,Customer 5,Permanently Closed,Severity 1,Severity 1,8-4-22 6:58 PM,8-4-22 9:33 PM,No,No,Production,Client,8-4-22 6:58 PM,8-4-22 9:00 PM,,Platform
TSR-367387,556340,Customer 5,Permanently Closed,Severity 1,Severity 1,8-3-22 8:23 PM,8-3-22 8:53 PM,Yes,No,Production,Client,8-3-22 8:23 PM,8-3-22 8:30 PM,,Application
TSR-367361,556312,Customer 5,Permanently Closed,Severity 1,Severity 1,8-3-22 7:45 PM,8-4-22 2:03 AM,Yes,No,Production,Client,8-3-22 7:45 PM,8-3-22 8:17 PM,,Application
TSR-366478,555340,Customer 5,Permanently Closed,Severity 1,Severity 1,8-2-22 8:15 PM,8-2-22 9:02 PM,Yes,No,Production,Client,8-2-22 8:15 PM,8-2-22 8:56 PM,,Platform
TSR-364838,553541,Customer 5,Permanently Closed,Severity 1,Severity 1,7-31-22 12:28 AM,7-31-22 2:31 AM,,,,Internal,7-31-22 12:28 AM,7-31-22 1:38 AM,,Application
TSR-364621,553311,Customer 5,Permanently Closed,Severity 1,Severity 1,7-30-22 1:03 PM,7-30-22 3:18 PM,,,,Internal,7-30-22 1:03 PM,7-30-22 2:11 PM,,Application
TSR-364166,552834,Customer 5,Permanently Closed,Severity 1,Severity 1,7-29-22 6:39 PM,7-29-22 8:13 PM,,,,Client,7-29-22 6:39 PM,7-29-22 7:51 PM,,Application
TSR-361100,549508,Customer 5,Permanently Closed,Severity 1,Severity 1,7-26-22 7:01 PM,7-26-22 8:08 PM,,,,Internal,7-26-22 7:01 PM,7-26-22 7:48 PM,,Application
TSR-360875,549263,Customer 5,Permanently Closed,Severity 1,Severity 1,7-26-22 3:02 PM,7-26-22 5:20 PM,,,,Internal,7-26-22 2:55 PM,7-26-22 5:10 PM,,Platform
TSR-360808,549190,Customer 5,Permanently Closed,Severity 1,Severity 1,7-26-22 1:46 PM,7-26-22 2:46 PM,,,,Internal,7-26-22 1:46 PM,7-26-22 2:46 PM,,Application
TSR-359428,547714,Customer 5,Permanently Closed,Severity 1,Severity 1,7-23-22 6:01 PM,7-23-22 6:38 PM,,,,Internal,7-23-22 6:01 PM,7-23-22 6:38 PM,,Application
TSR-359363,547649,Customer 5,Permanently Closed,Severity 1,Severity 1,7-23-22 9:10 AM,7-23-22 9:28 AM,,,,Internal,7-23-22 9:10 AM,7-23-22 9:28 AM,,Platform
TSR-357812,546065,Customer 5,Permanently Closed,Severity 1,Severity 1,7-22-22 4:24 PM,7-22-22 5:18 PM,,,,Internal,7-22-22 4:24 PM,7-22-22 5:18 PM,,Application
TSR-357391,545602,Customer 5,Permanently Closed,Severity 1,Severity 1,7-22-22 2:33 AM,7-22-22 3:36 AM,,,,Client,7-22-22 2:33 AM,7-22-22 3:48 AM,,Application
TSR-357010,545176,Customer 5,Permanently Closed,Severity 1,Severity 1,7-21-22 4:56 PM,7-21-22 7:17 PM,,,,Internal,7-21-22 4:56 PM,7-21-22 7:17 PM,,Application
TSR-356112,544222,Customer 5,Permanently Closed,Severity 1,Severity 2,7-20-22 5:23 PM,7-20-22 7:42 PM,,,,Internal,7-20-22 5:23 PM,7-20-22 7:40 PM,,Application
TSR-355508,543558,Customer 5,Permanently Closed,Severity 1,Severity 1,7-19-22 11:11 PM,7-20-22 3:19 AM,,,,Client,7-19-22 11:11 PM,7-20-22 3:11 AM,,Application
TSR-355368,543408,Customer 5,Permanently Closed,Severity 1,Severity 1,7-19-22 8:16 PM,7-19-22 9:53 PM,,,,Client,7-19-22 8:16 PM,7-19-22 9:34 PM,,Application
TSR-355241,543271,Customer 5,Permanently Closed,Severity 1,Severity 1,7-19-22 5:22 PM,7-19-22 6:44 PM,,,,Internal,7-19-22 5:22 PM,7-19-22 7:39 PM,,Application
TSR-353735,541598,Customer 5,Permanently Closed,Severity 1,Severity 1,7-17-22 10:20 AM,7-17-22 10:26 AM,,,,Internal,7-17-22 10:20 AM,7-17-22 10:26 AM,,Platform
TSR-353607,541469,Customer 5,Permanently Closed,Severity 1,Severity 1,7-16-22 4:17 PM,7-16-22 5:36 PM,,,,Internal,7-16-22 4:17 PM,7-16-22 5:25 PM,,Application
TSR-353557,541419,Customer 5,Permanently Closed,Severity 1,Severity 1,7-16-22 9:20 AM,7-16-22 10:38 AM,,,,Internal,7-16-22 9:01 AM,7-16-22 9:23 AM,,Platform
TSR-352631,540426,Customer 5,Permanently Closed,Severity 1,Severity 1,7-15-22 1:14 AM,7-15-22 2:21 AM,,,,Client,7-15-22 1:14 AM,7-15-22 1:32 AM,,Application
TSR-352309,540079,Customer 5,Permanently Closed,Severity 1,Severity 1,7-14-22 5:00 PM,7-14-22 7:03 PM,,,,Internal,7-14-22 5:00 PM,7-14-22 7:03 PM,,Application
TSR-351907,539647,Customer 5,Permanently Closed,Severity 1,Severity 1,7-14-22 4:21 AM,7-14-22 7:08 AM,,,,Client,7-14-22 4:21 AM,7-14-22 7:08 AM,,Application
TSR-351456,539148,Customer 5,Pending client confirmation,Severity 1,Severity 1,7-13-22 4:52 PM,7-13-22 6:53 PM,,,,Internal,7-13-22 4:52 PM,7-13-22 7:20 PM,,Application
TSR-351326,539008,Customer 5,Permanently Closed,Severity 1,Severity 1,7-13-22 2:22 PM,7-13-22 3:28 PM,,,,Internal,7-13-22 1:54 PM,7-13-22 2:24 PM,,Platform
TSR-350630,538248,Customer 5,Permanently Closed,Severity 1,Severity 1,7-12-22 8:14 PM,7-12-22 8:33 PM,,,,Internal,7-12-22 8:14 PM,7-12-22 8:33 PM,,Platform
TSR-350615,538232,Customer 5,Pending client confirmation,Severity 1,Severity 1,7-12-22 7:43 PM,7-12-22 8:32 PM,,,,Internal,7-12-22 7:43 PM,7-12-22 8:12 PM,,Application
TSR-350001,537528,Customer 5,Permanently Closed,Severity 1,Severity 1,7-12-22 4:38 AM,7-12-22 5:35 AM,,,,Client,7-12-22 4:38 AM,7-12-22 5:04 AM,,Application
TSR-349681,537195,Customer 5,Permanently Closed,Severity 1,Severity 1,7-11-22 7:46 PM,7-11-22 9:39 PM,,,,Client,7-11-22 7:46 PM,7-11-22 9:32 PM,1:46:00,Application
TSR-349660,537174,Customer 5,Permanently Closed,Severity 1,Severity 1,7-11-22 7:15 PM,7-11-22 9:54 PM,,,,Internal,7-11-22 6:49 PM,7-11-22 7:14 PM,0:24:00,Platform
TSR-348562,535994,Customer 5,Permanently Closed,Severity 1,Severity 1,7-8-22 7:26 PM,7-9-22 7:35 AM,,,,Internal,7-8-22 7:26 PM,7-9-22 2:52 AM,,Application
TSR-348459,535889,Customer 5,Permanently Closed,Severity 1,Severity 1,7-8-22 5:16 PM,7-8-22 8:11 PM,,,,Internal,7-8-22 5:37 PM,7-8-22 6:38 PM,,Platform
TSR-348079,535480,Customer 5,Permanently Closed,Severity 1,Severity 1,7-8-22 9:02 AM,7-8-22 10:04 AM,,,,Internal,7-8-22 9:02 AM,7-8-22 10:04 AM,,Platform
TSR-347990,535384,Customer 5,Permanently Closed,Severity 1,Severity 1,7-8-22 4:36 AM,7-8-22 5:51 AM,,,,Internal,7-8-22 4:36 AM,7-8-22 5:51 AM,,Platform
TSR-347391,534740,Customer 5,Permanently Closed,Severity 1,Severity 1,7-7-22 2:01 PM,7-7-22 2:15 PM,,,,Internal,7-7-22 1:55 PM,7-7-22 7:33 PM,,Platform
TSR-346777,534073,Customer 5,Permanently Closed,Severity 1,Severity 1,7-6-22 7:38 PM,7-6-22 8:47 PM,,,,Internal,7-6-22 7:38 PM,7-6-22 8:00 PM,,Application
TSR-346029,533257,Customer 5,Permanently Closed,Severity 1,Severity 1,7-6-22 2:53 AM,7-6-22 5:27 AM,,,,Client,7-6-22 2:53 AM,7-6-22 5:10 AM,,Application
TSR-345942,533160,Customer 5,Permanently Closed,Severity 1,Severity 1,7-5-22 11:23 PM,7-5-22 11:54 PM,,,,Client,7-5-22 11:23 PM,7-5-22 11:36 PM,0:13:00,Application
TSR-345864,533076,Customer 5,Permanently Closed,Severity 1,Severity 1,7-5-22 9:19 PM,7-5-22 9:30 PM,,,,Internal,7-5-22 9:12 PM,7-5-22 9:17 PM,0:05:00,Platform
TSR-345348,532519,Customer 5,Permanently Closed,Severity 1,Severity 1,7-5-22 10:28 AM,7-5-22 7:17 PM,,,,Internal,7-5-22 10:28 AM,7-6-22 5:12 AM,,Platform
TSR-345016,532172,Customer 5,Permanently Closed,Severity 1,Severity 1,7-4-22 7:19 PM,7-4-22 7:38 PM,,,,Client,7-4-22 7:19 PM,7-4-22 7:29 PM,0:10:00,Platform
TSR-343826,530907,Customer 5,Permanently Closed,Severity 1,Severity 1,7-1-22 8:47 PM,7-1-22 10:03 PM,,,,Internal,7-1-22 8:47 PM,7-1-22 9:53 PM,,Application
TSR-343270,530301,Customer 5,Permanently Closed,Severity 1,Severity 1,7-1-22 9:57 AM,7-1-22 10:13 AM,,,,Internal,7-1-22 9:57 AM,7-1-22 10:13 AM,,Platform
TSR-341595,528472,Customer 5,Pending client confirmation,Severity 1,Severity 1,6-29-22 5:12 PM,6-29-22 7:44 PM,,,,Internal,6-29-22 5:12 PM,6-29-22 7:44 PM,,
TSR-340764,527576,Customer 5,Permanently Closed,Severity 1,Severity 1,6-28-22 6:55 PM,6-28-22 8:09 PM,,,,Internal,6-28-22 6:55 PM,6-28-22 7:29 PM,,
TSR-340005,526722,Customer 5,Permanently Closed,Severity 1,Severity 1,6-27-22 8:51 PM,6-27-22 9:56 PM,,,,Client,6-27-22 8:51 PM,6-27-22 9:42 PM,,
TSR-339203,525869,Customer 5,Permanently Closed,Severity 1,Severity 1,6-26-22 1:12 AM,6-26-22 2:12 AM,,,,Client,6-26-22 1:12 AM,6-26-22 2:06 AM,,
TSR-339161,525827,Customer 5,Permanently Closed,Severity 1,Severity 1,6-25-22 7:45 PM,6-25-22 11:36 PM,,,,Internal,6-25-22 7:45 PM,6-25-22 11:36 PM,,
TSR-338760,525415,Customer 5,Permanently Closed,Severity 1,Severity 1,6-24-22 8:19 PM,6-25-22 5:40 AM,,,,Internal,6-24-22 8:19 PM,6-25-22 5:39 AM,,
TSR-337964,524548,Customer 5,Permanently Closed,Severity 1,Severity 2,6-23-22 9:43 PM,6-23-22 11:53 PM,,,,Client,6-23-22 9:43 PM,6-23-22 11:31 PM,,
TSR-337746,524314,Customer 5,Permanently Closed,Severity 1,Severity 1,6-23-22 4:50 PM,6-23-22 5:03 PM,,,,Internal,6-23-22 4:50 PM,6-23-22 5:03 PM,,
TSR-337121,523615,Customer 5,Permanently Closed,Severity 1,Severity 1,6-22-22 8:53 PM,6-22-22 9:37 PM,,,,Client,6-22-22 8:53 PM,6-22-22 9:37 PM,,
TSR-336529,522948,Customer 5,Permanently Closed,Severity 1,Severity 2,6-22-22 7:01 AM,6-22-22 8:18 AM,,,,Internal,6-22-22 7:01 AM,6-22-22 8:18 AM,,
TSR-335547,521894,Customer 5,Permanently Closed,Severity 1,Severity 1,6-21-22 12:43 AM,6-21-22 1:52 AM,,,,Client,6-21-22 12:43 AM,6-21-22 12:54 AM,0:11:00,Platform
TSR-335521,521866,Customer 5,Permanently Closed,Severity 1,Severity 1,6-20-22 11:08 PM,6-20-22 11:34 PM,,,,Internal,6-20-22 11:08 PM,6-20-22 11:34 PM,,
TSR-333939,520149,Customer 5,Permanently Closed,Severity 1,Severity 1,6-17-22 1:56 PM,6-17-22 2:47 PM,,,,Internal,6-17-22 1:56 PM,6-17-22 2:47 PM,,
TSR-333743,519907,Customer 5,Permanently Closed,Severity 1,Severity 1,6-17-22 7:28 AM,6-17-22 8:43 AM,,,,Internal,6-17-22 7:28 AM,6-17-22 8:43 AM,,
TSR-332756,518810,Customer 5,Permanently Closed,Severity 1,Severity 1,6-15-22 11:08 PM,6-16-22 1:22 AM,,,,Client,6-15-22 11:08 PM,6-16-22 1:10 AM,2:00:00,Application
TSR-332092,518078,Customer 5,Permanently Closed,Severity 1,Severity 1,6-15-22 8:45 AM,6-15-22 10:24 AM,,,,Internal,6-15-22 8:45 AM,6-15-22 10:24 AM,,
TSR-331472,517405,Customer 5,Permanently Closed,Severity 1,Severity 1,6-14-22 3:30 PM,6-14-22 4:43 PM,,,,Internal,6-14-22 2:47 PM,6-14-22 4:03 PM,,
TSR-329783,515608,Customer 5,Permanently Closed,Severity 1,Severity 1,6-11-22 12:42 AM,6-11-22 3:30 AM,,,,Client,6-11-22 12:42 AM,6-11-22 2:11 AM,,
TSR-328674,514418,Customer 5,Permanently Closed,Severity 1,Severity 2,6-9-22 8:30 PM,6-10-22 12:20 AM,,,,Client,6-9-22 11:10 PM,6-10-22 12:20 AM,,
TSR-327963,513623,Customer 5,Permanently Closed,Severity 1,Severity 1,6-8-22 11:16 PM,6-8-22 11:47 PM,,,,Client,6-8-22 11:16 PM,6-8-22 11:27 PM,0:11:00,Application
TSR-327884,513541,Customer 5,Permanently Closed,Severity 1,Severity 1,6-8-22 9:17 PM,6-8-22 9:50 PM,,,,Internal,6-8-22 9:17 PM,6-8-22 9:50 PM,,
TSR-327877,513534,Customer 5,Permanently Closed,Severity 1,Severity 2,6-8-22 9:00 PM,6-8-22 10:53 PM,,,,Client,6-8-22 9:13 PM,6-8-22 10:53 PM,,
TSR-327070,512646,Customer 5,Permanently Closed,Severity 1,Severity 1,6-7-22 10:29 PM,6-7-22 11:29 PM,,,,Client,6-7-22 10:29 PM,6-7-22 11:09 PM,,
TSR-326240,511744,Customer 5,Permanently Closed,Severity 1,Severity 1,6-6-22 10:56 PM,6-6-22 11:17 PM,,,,Internal,6-6-22 10:56 PM,6-6-22 11:17 PM,,
TSR-326208,511711,Customer 5,Permanently Closed,Severity 1,Severity 1,6-6-22 9:36 PM,6-6-22 11:40 PM,,,,Client,6-6-22 9:36 PM,6-6-22 10:38 PM,,
TSR-326137,511637,Customer 5,Permanently Closed,Severity 1,Severity 1,6-6-22 8:13 PM,6-6-22 10:14 PM,,,,Client,6-6-22 8:13 PM,6-6-22 10:00 PM,,
TSR-325281,510666,Customer 5,Permanently Closed,Severity 1,Severity 1,6-4-22 4:43 AM,6-4-22 5:07 AM,,,,Internal,6-4-22 4:43 AM,6-4-22 5:07 AM,,
TSR-324852,510216,Customer 5,Permanently Closed,Severity 1,Severity 1,6-3-22 7:37 PM,6-3-22 8:02 PM,,,,Client,6-3-22 7:37 PM,6-3-22 7:57 PM,,
TSR-324486,509803,Customer 5,Permanently Closed,Severity 1,Severity 1,6-3-22 8:40 AM,6-3-22 10:26 AM,,,,Internal,6-3-22 8:40 AM,6-3-22 10:26 AM,,
TSR-323808,509071,Customer 5,Permanently Closed,Severity 1,Severity 1,6-2-22 11:49 AM,6-2-22 1:50 PM,,,,Internal,6-2-22 11:09 AM,6-2-22 11:50 AM,,
TSR-323612,508849,Customer 5,Permanently Closed,Severity 1,Severity 1,6-2-22 3:38 AM,6-2-22 4:21 AM,,,,Internal,6-2-22 3:38 AM,6-2-22 4:18 AM,,
TSR-323508,508737,Customer 5,Permanently Closed,Severity 1,Severity 1,6-2-22 12:14 AM,6-2-22 2:23 AM,,,,Client,6-2-22 12:14 AM,6-2-22 1:37 AM,,
TSR-323226,508443,Customer 5,Permanently Closed,Severity 1,Severity 1,6-1-22 7:01 PM,6-1-22 9:23 PM,,,,Client,6-1-22 7:01 PM,6-1-22 8:20 PM,,
TSR-323006,508212,Customer 5,Pending client confirmation,Severity 1,Severity 4,6-1-22 3:22 PM,6-3-22 1:11 PM,,,,Internal,6-1-22 3:22 PM,6-3-22 1:11 PM,,
TSR-322964,508167,Customer 5,Permanently Closed,Severity 1,Severity 1,6-1-22 2:37 PM,6-1-22 2:59 PM,,,,Internal,6-1-22 2:37 PM,6-1-22 2:59 PM,,
TSR-404869,597440,Customer 6,Permanently Closed,Severity 1,Severity 1,29-09-2022 04:47,29-09-2022 05:41,No,No,Production,Client,9-29-22 4:47 AM,9-29-22 5:30 AM,,Platform
TSR-402946,595356,Customer 6,Permanently Closed,Severity 1,Severity 1,27-09-2022 03:52,27-09-2022 04:34,Yes,No,Production,Internal,9-27-22 3:52 AM,9-27-22 4:34 AM,,Application
TSR-402943,595353,Customer 6,Permanently Closed,Severity 1,Severity 1,27-09-2022 03:44,27-09-2022 04:19,Yes,No,Production,Client,9-27-22 3:44 AM,9-27-22 4:19 AM,0:35:00,Application
TSR-394805,586449,Customer 6,Permanently Closed,Severity 1,Severity 1,14-09-2022 04:38,14-09-2022 06:07,Yes,No,Production,Client,9-14-22 4:38 AM,9-14-22 6:07 AM,,Platform
TSR-392830,584264,Customer 6,Permanently Closed,Severity 1,Severity 1,10-09-2022 03:41,10-09-2022 03:57,Yes,No,Production,Client,9-10-22 3:41 AM,9-10-22 3:56 AM,,Application
TSR-392076,583465,Customer 6,Permanently Closed,Severity 1,Severity 1,09-09-2022 04:35,09-09-2022 05:37,Yes,No,Production,Client,9-9-22 4:35 AM,9-9-22 5:09 AM,,Platform
TSR-391225,582554,Customer 6,Permanently Closed,Severity 1,Severity 1,08-09-2022 05:26,08-09-2022 05:55,No,No,Production,Client,9-8-22 5:26 AM,9-8-22 5:55 AM,,Application
TSR-387551,578541,Customer 6,Permanently Closed,Severity 1,Severity 1,02-09-2022 05:28,02-09-2022 07:55,Yes,No,Production,Client,9-2-22 5:28 AM,9-2-22 7:55 AM,2:20:00,Application
TSR-386685,577590,Customer 6,Permanently Closed,Severity 1,Severity 1,01-09-2022 05:01,01-09-2022 06:03,Yes,No,Production,Client,9-1-22 5:01 AM,9-1-22 5:30 AM,,Platform
TSR-374943,564497,Customer 6,Permanently Closed,Severity 1,Severity 1,8-16-22 4:27 AM,8-16-22 4:51 AM,Yes,No,Production,Client,8-16-22 4:27 AM,8-16-22 4:51 AM,,Platform
TSR-368838,557914,Customer 6,Permanently Closed,Severity 1,Severity 1,8-5-22 4:19 PM,8-5-22 4:34 PM,Yes,No,Production,Internal,8-5-22 4:19 PM,8-5-22 4:33 PM,,Platform
TSR-368403,557442,Customer 6,Permanently Closed,Severity 1,Severity 1,8-5-22 1:50 AM,8-5-22 3:59 AM,Yes,No,Production,Internal,8-5-22 1:50 AM,8-5-22 2:19 AM,,Application
TSR-343285,530319,Customer 6,Permanently Closed,Severity 1,Severity 2,7-1-22 10:17 AM,7-1-22 10:32 AM,,,,Client,7-1-22 10:17 AM,7-1-22 10:32 AM,,Platform
TSR-329785,515610,Customer 6,Permanently Closed,Severity 1,Severity 1,6-11-22 12:45 AM,6-11-22 1:30 AM,,,,Internal,6-11-22 12:45 AM,6-11-22 1:16 AM,,
TSR-398193,590151,Customer 7,Permanently Closed,Severity 1,Severity 1,19-09-2022 19:40,19-09-2022 20:58,Yes,No,Production,Client,9-19-22 7:40 PM,9-19-22 8:58 PM,,Application
TSR-397659,589553,Customer 7,Permanently Closed,Severity 1,Severity 1,19-09-2022 05:08,19-09-2022 07:39,Yes,No,Production,Client,9-19-22 5:08 AM,9-19-22 7:39 AM,,Application
TSR-391678,583043,Customer 7,Permanently Closed,Severity 1,Severity 1,08-09-2022 17:59,08-09-2022 20:07,Yes,No,Production,Internal,9-8-22 5:59 PM,9-8-22 8:07 PM,,Platform
TSR-383080,573689,Customer 7,Permanently Closed,Severity 1,Severity 1,8-26-22 7:54 PM,8-26-22 9:24 PM,Yes,No,Production,Internal,8-26-22 7:54 PM,8-26-22 9:24 PM,,Application
TSR-369853,558961,Customer 7,Permanently Closed,Severity 1,Severity 1,8-8-22 10:02 AM,8-8-22 11:29 AM,No,No,Production,Internal,8-8-22 10:02 AM,8-8-22 11:28 AM,,Application
TSR-369843,558950,Customer 7,Permanently Closed,Severity 1,Severity 1,8-8-22 9:34 AM,8-8-22 9:59 AM,Yes,No,Production,Internal,8-8-22 9:17 AM,8-8-22 9:36 AM,,Application
TSR-369605,558709,Customer 7,Permanently Closed,Severity 1,Severity 1,8-7-22 8:23 AM,8-7-22 9:00 AM,Yes,No,Production,Internal,8-7-22 8:13 AM,8-7-22 8:22 AM,,Application
TSR-368759,557832,Customer 7,Permanently Closed,Severity 1,Severity 2,8-5-22 2:15 PM,8-5-22 5:18 PM,Yes,No,Production,Client,8-5-22 2:15 PM,8-5-22 5:18 PM,,Application
TSR-365526,554278,Customer 7,Permanently Closed,Severity 1,Severity 1,8-1-22 5:57 PM,8-1-22 7:52 PM,Yes,No,Production,Client,8-1-22 5:57 PM,8-1-22 7:52 PM,,Platform
TSR-364917,553620,Customer 7,Pending client confirmation,Severity 1,Severity 1,7-31-22 6:38 AM,7-31-22 7:09 AM,,,,Internal,7-31-22 6:38 AM,7-31-22 7:09 AM,,Platform
TSR-359647,547934,Customer 7,Permanently Closed,Severity 1,Severity 1,7-24-22 8:00 PM,7-24-22 9:03 PM,,,,Internal,7-24-22 7:46 PM,7-24-22 8:40 PM,,Platform
TSR-358824,547106,Customer 7,Permanently Closed,Severity 1,Severity 1,7-23-22 1:07 AM,7-23-22 1:41 AM,,,,Internal,7-23-22 1:07 AM,7-23-22 1:54 AM,,Application
TSR-342112,529020,Customer 7,Permanently Closed,Severity 1,Severity 1,6-30-22 5:26 AM,6-30-22 5:34 AM,,,,Internal,6-30-22 5:26 AM,6-30-22 5:33 AM,,
TSR-338216,524817,Customer 7,Permanently Closed,Severity 1,Severity 1,6-24-22 5:53 AM,6-24-22 8:01 AM,,,,Internal,6-24-22 5:53 AM,6-24-22 8:01 AM,,
TSR-332957,519048,Customer 7,Permanently Closed,Severity 1,Severity 1,6-16-22 8:22 AM,6-18-22 3:09 AM,,,,Internal,6-16-22 8:22 AM,6-16-22 8:22 AM,,
TSR-331150,517046,Customer 7,Permanently Closed,Severity 1,Severity 1,6-14-22 5:07 AM,6-14-22 5:28 AM,,,,Internal,6-14-22 5:07 AM,6-14-22 5:17 AM,,
TSR-327997,513660,Customer 7,Permanently Closed,Severity 1,Severity 1,6-9-22 1:06 AM,6-9-22 1:59 AM,,,,Internal,6-9-22 1:06 AM,6-9-22 1:40 AM,,
TSR-324758,510117,Customer 7,Pending client confirmation,Severity 1,Severity 1,6-3-22 5:42 PM,6-3-22 6:50 PM,,,,Internal,6-3-22 5:42 PM,6-3-22 6:28 PM,,
TSR-320944,n/a,Customer 8,Resolved,SEV1,n/a,n/a,n/a,,,,Client,5-30-22 11:20 AM,5-30-22 1:30 PM,2:10:00,Application
TSR-378878,568782,Customer 8,Permanently Closed,Severity 1,Severity 1,8-22-22 7:30 AM,8-22-22 9:02 AM,Yes,No,Production,Internal,8-22-22 7:23 AM,8-22-22 7:37 AM,0:10:00,Platform
TSR-377688,567522,Customer 8,Permanently Closed,Severity 1,Severity 1,8-19-22 10:32 AM,8-19-22 1:08 PM,Yes,No,Production,Internal,8-19-22 10:32 AM,8-19-22 12:30 PM,0:51:00,Platform
TSR-354927,542925,Customer 8,Permanently Closed,Severity 1,Severity 1,7-19-22 11:19 AM,7-19-22 12:08 PM,,,,Client,7-19-22 11:19 AM,7-19-22 12:08 PM,,Application
