Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-371874,561208,Customer 5,Permanently Closed,Severity 1,Severity 1,10-08-2022 14:44,10-08-2022 15:18,Yes,No,Production,Internal,10-08-2022 14:30,10-08-2022 14:45,,Platform
TSR-370977,560195,Customer 5,Permanently Closed,Severity 1,Severity 1,09-08-2022 14:50,09-08-2022 16:55,Yes,No,Production,Internal,09-08-2022 14:50,09-08-2022 16:54,,Platform
TSR-370604,559759,Customer 5,Permanently Closed,Severity 1,Severity 1,09-08-2022 01:47,09-08-2022 03:04,Yes,No,Production,Client,09-08-2022 01:47,09-08-2022 03:02,,Application
TSR-370587,559741,Customer 5,Permanently Closed,Severity 1,Severity 2,09-08-2022 01:26,09-08-2022 03:18,Yes,No,Production,Client,09-08-2022 03:00,09-08-2022 03:09,,Application
TSR-370437,559579,Customer 5,Permanently Closed,Severity 1,Severity 1,08-08-2022 20:40,08-08-2022 21:45,Yes,No,Production,Client,08-08-2022 20:40,08-08-2022 21:34,,Application
TSR-369601,558705,Customer 5,Permanently Closed,Severity 1,Severity 1,07-08-2022 07:53,07-08-2022 08:43,Yes,No,Production,Internal,07-08-2022 07:48,07-08-2022 07:57,,Platform
TSR-369523,558627,Customer 5,Permanently Closed,Severity 1,Severity 1,06-08-2022 20:40,06-08-2022 23:16,No,No,Production,Client,06-08-2022 20:40,06-08-2022 21:44,,Application
TSR-369455,558559,Customer 5,Permanently Closed,Severity 1,Severity 1,06-08-2022 16:19,06-08-2022 20:44,No,No,Production,Internal,06-08-2022 20:03,06-08-2022 20:44,,Application
TSR-369379,558482,Customer 5,Permanently Closed,Severity 1,Severity 1,06-08-2022 09:07,06-08-2022 09:16,Yes,No,Production,Internal,06-08-2022 08:58,06-08-2022 09:18,,Platform
TSR-369139,558227,Customer 5,Permanently Closed,Severity 1,Severity 1,05-08-2022 21:16,05-08-2022 22:04,Yes,No,Production,Client,05-08-2022 21:16,05-08-2022 22:04,,Platform
TSR-368909,557989,Customer 5,Permanently Closed,Severity 1,Severity 2,05-08-2022 17:56,05-08-2022 18:30,No,No,UAT,Internal,05-08-2022 17:56,05-08-2022 18:30,,Application
TSR-368907,557987,Customer 5,Permanently Closed,Severity 1,Severity 2,05-08-2022 17:54,05-08-2022 18:29,Yes,No,Production,Internal,05-08-2022 17:54,05-08-2022 18:25,,Application
TSR-368124,557146,Customer 5,Permanently Closed,Severity 1,Severity 1,04-08-2022 18:58,04-08-2022 21:33,No,No,Production,Client,04-08-2022 18:58,04-08-2022 21:00,,Platform
TSR-367387,556340,Customer 5,Permanently Closed,Severity 1,Severity 1,03-08-2022 20:23,03-08-2022 20:53,Yes,No,Production,Client,03-08-2022 20:23,03-08-2022 20:30,,Application
TSR-367361,556312,Customer 5,Permanently Closed,Severity 1,Severity 1,03-08-2022 19:45,04-08-2022 02:03,Yes,No,Production,Client,03-08-2022 19:45,03-08-2022 20:17,,Application
TSR-366478,555340,Customer 5,Permanently Closed,Severity 1,Severity 1,02-08-2022 20:15,02-08-2022 21:02,Yes,No,Production,Client,02-08-2022 20:15,02-08-2022 20:56,,Platform
TSR-364838,553541,Customer 5,Permanently Closed,Severity 1,Severity 1,31-07-2022 00:28,31-07-2022 02:31,,,,Internal,31-07-2022 00:28,31-07-2022 01:38,,Application
TSR-364621,553311,Customer 5,Permanently Closed,Severity 1,Severity 1,30-07-2022 13:03,30-07-2022 15:18,,,,Internal,30-07-2022 13:03,30-07-2022 14:11,,Application
TSR-364166,552834,Customer 5,Permanently Closed,Severity 1,Severity 1,29-07-2022 18:39,29-07-2022 20:13,,,,Client,29-07-2022 18:39,29-07-2022 19:51,,Application
TSR-361100,549508,Customer 5,Permanently Closed,Severity 1,Severity 1,26-07-2022 19:01,26-07-2022 20:08,,,,Internal,26-07-2022 19:01,26-07-2022 19:48,,Application
TSR-360875,549263,Customer 5,Permanently Closed,Severity 1,Severity 1,26-07-2022 15:02,26-07-2022 17:20,,,,Internal,26-07-2022 14:55,26-07-2022 17:10,,Platform
TSR-360808,549190,Customer 5,Permanently Closed,Severity 1,Severity 1,26-07-2022 13:46,26-07-2022 14:46,,,,Internal,26-07-2022 13:46,26-07-2022 14:46,,Application
TSR-359428,547714,Customer 5,Permanently Closed,Severity 1,Severity 1,23-07-2022 18:01,23-07-2022 18:38,,,,Internal,23-07-2022 18:01,23-07-2022 18:38,,Application
TSR-359363,547649,Customer 5,Permanently Closed,Severity 1,Severity 1,23-07-2022 09:10,23-07-2022 09:28,,,,Internal,23-07-2022 09:10,23-07-2022 09:28,,Platform
TSR-357812,546065,Customer 5,Permanently Closed,Severity 1,Severity 1,22-07-2022 16:24,22-07-2022 17:18,,,,Internal,22-07-2022 16:24,22-07-2022 17:18,,Application
TSR-357391,545602,Customer 5,Permanently Closed,Severity 1,Severity 1,22-07-2022 02:33,22-07-2022 03:36,,,,Client,22-07-2022 02:33,22-07-2022 03:48,,Application
TSR-357010,545176,Customer 5,Permanently Closed,Severity 1,Severity 1,21-07-2022 16:56,21-07-2022 19:17,,,,Internal,21-07-2022 16:56,21-07-2022 19:17,,Application
TSR-356112,544222,Customer 5,Permanently Closed,Severity 1,Severity 2,20-07-2022 17:23,20-07-2022 19:42,,,,Internal,20-07-2022 17:23,20-07-2022 19:40,,Application
TSR-355508,543558,Customer 5,Permanently Closed,Severity 1,Severity 1,19-07-2022 23:11,20-07-2022 03:19,,,,Client,19-07-2022 23:11,20-07-2022 03:11,,Application
TSR-355368,543408,Customer 5,Permanently Closed,Severity 1,Severity 1,19-07-2022 20:16,19-07-2022 21:53,,,,Client,19-07-2022 20:16,19-07-2022 21:34,,Application
TSR-355241,543271,Customer 5,Permanently Closed,Severity 1,Severity 1,19-07-2022 17:22,19-07-2022 18:44,,,,Internal,19-07-2022 17:22,19-07-2022 19:39,,Application
TSR-353735,541598,Customer 5,Permanently Closed,Severity 1,Severity 1,17-07-2022 10:20,17-07-2022 10:26,,,,Internal,17-07-2022 10:20,17-07-2022 10:26,,Platform
TSR-353607,541469,Customer 5,Permanently Closed,Severity 1,Severity 1,16-07-2022 16:17,16-07-2022 17:36,,,,Internal,16-07-2022 16:17,16-07-2022 17:25,,Application
TSR-353557,541419,Customer 5,Permanently Closed,Severity 1,Severity 1,16-07-2022 09:20,16-07-2022 10:38,,,,Internal,16-07-2022 09:01,16-07-2022 09:23,,Platform
TSR-352631,540426,Customer 5,Permanently Closed,Severity 1,Severity 1,15-07-2022 01:14,15-07-2022 02:21,,,,Client,15-07-2022 01:14,15-07-2022 01:32,,Application
TSR-352309,540079,Customer 5,Permanently Closed,Severity 1,Severity 1,14-07-2022 17:00,14-07-2022 19:03,,,,Internal,14-07-2022 17:00,14-07-2022 19:03,,Application
TSR-351907,539647,Customer 5,Permanently Closed,Severity 1,Severity 1,14-07-2022 04:21,14-07-2022 07:08,,,,Client,14-07-2022 04:21,14-07-2022 07:08,,Application
TSR-351456,539148,Customer 5,Pending client confirmation,Severity 1,Severity 1,13-07-2022 16:52,13-07-2022 18:53,,,,Internal,13-07-2022 16:52,13-07-2022 19:20,,Application
TSR-351326,539008,Customer 5,Permanently Closed,Severity 1,Severity 1,13-07-2022 14:22,13-07-2022 15:28,,,,Internal,13-07-2022 13:54,13-07-2022 14:24,,Platform
TSR-350630,538248,Customer 5,Permanently Closed,Severity 1,Severity 1,12-07-2022 20:14,12-07-2022 20:33,,,,Internal,12-07-2022 20:14,12-07-2022 20:33,,Platform
TSR-350615,538232,Customer 5,Pending client confirmation,Severity 1,Severity 1,12-07-2022 19:43,12-07-2022 20:32,,,,Internal,12-07-2022 19:43,12-07-2022 20:12,,Application
TSR-350001,537528,Customer 5,Permanently Closed,Severity 1,Severity 1,12-07-2022 04:38,12-07-2022 05:35,,,,Client,12-07-2022 04:38,12-07-2022 05:04,,Application
TSR-349681,537195,Customer 5,Permanently Closed,Severity 1,Severity 1,11-07-2022 19:46,11-07-2022 21:39,,,,Client,11-07-2022 19:46,11-07-2022 21:32,1:46:00,Application
TSR-349660,537174,Customer 5,Permanently Closed,Severity 1,Severity 1,11-07-2022 19:15,11-07-2022 21:54,,,,Internal,11-07-2022 18:49,11-07-2022 19:14,0:24:00,Platform
TSR-348562,535994,Customer 5,Permanently Closed,Severity 1,Severity 1,08-07-2022 19:26,09-07-2022 07:35,,,,Internal,08-07-2022 19:26,09-07-2022 02:52,,Application
TSR-348459,535889,Customer 5,Permanently Closed,Severity 1,Severity 1,08-07-2022 17:16,08-07-2022 20:11,,,,Internal,08-07-2022 17:37,08-07-2022 18:38,,Platform
TSR-348079,535480,Customer 5,Permanently Closed,Severity 1,Severity 1,08-07-2022 09:02,08-07-2022 10:04,,,,Internal,08-07-2022 09:02,08-07-2022 10:04,,Platform
TSR-347990,535384,Customer 5,Permanently Closed,Severity 1,Severity 1,08-07-2022 04:36,08-07-2022 05:51,,,,Internal,08-07-2022 04:36,08-07-2022 05:51,,Platform
TSR-347391,534740,Customer 5,Permanently Closed,Severity 1,Severity 1,07-07-2022 14:01,07-07-2022 14:15,,,,Internal,07-07-2022 13:55,07-07-2022 19:33,,Platform
TSR-346777,534073,Customer 5,Permanently Closed,Severity 1,Severity 1,06-07-2022 19:38,06-07-2022 20:47,,,,Internal,06-07-2022 19:38,06-07-2022 20:00,,Application
TSR-346029,533257,Customer 5,Permanently Closed,Severity 1,Severity 1,06-07-2022 02:53,06-07-2022 05:27,,,,Client,06-07-2022 02:53,06-07-2022 05:10,,Application
TSR-345942,533160,Customer 5,Permanently Closed,Severity 1,Severity 1,05-07-2022 23:23,05-07-2022 23:54,,,,Client,05-07-2022 23:23,05-07-2022 23:36,0:13:00,Application
TSR-345864,533076,Customer 5,Permanently Closed,Severity 1,Severity 1,05-07-2022 21:19,05-07-2022 21:30,,,,Internal,05-07-2022 21:12,05-07-2022 21:17,0:05:00,Platform
TSR-345348,532519,Customer 5,Permanently Closed,Severity 1,Severity 1,05-07-2022 10:28,05-07-2022 19:17,,,,Internal,05-07-2022 10:28,06-07-2022 05:12,,Platform
TSR-345016,532172,Customer 5,Permanently Closed,Severity 1,Severity 1,04-07-2022 19:19,04-07-2022 19:38,,,,Client,04-07-2022 19:19,04-07-2022 19:29,0:10:00,Platform
TSR-343826,530907,Customer 5,Permanently Closed,Severity 1,Severity 1,01-07-2022 20:47,01-07-2022 22:03,,,,Internal,01-07-2022 20:47,01-07-2022 21:53,,Application
TSR-343270,530301,Customer 5,Permanently Closed,Severity 1,Severity 1,01-07-2022 09:57,01-07-2022 10:13,,,,Internal,01-07-2022 09:57,01-07-2022 10:13,,Platform
TSR-341595,528472,Customer 5,Pending client confirmation,Severity 1,Severity 1,29-06-2022 17:12,29-06-2022 19:44,,,,Internal,29-06-2022 17:12,29-06-2022 19:44,,
TSR-340764,527576,Customer 5,Permanently Closed,Severity 1,Severity 1,28-06-2022 18:55,28-06-2022 20:09,,,,Internal,28-06-2022 18:55,28-06-2022 19:29,,
TSR-340005,526722,Customer 5,Permanently Closed,Severity 1,Severity 1,27-06-2022 20:51,27-06-2022 21:56,,,,Client,27-06-2022 20:51,27-06-2022 21:42,,
TSR-339203,525869,Customer 5,Permanently Closed,Severity 1,Severity 1,26-06-2022 01:12,26-06-2022 02:12,,,,Client,26-06-2022 01:12,26-06-2022 02:06,,
TSR-339161,525827,Customer 5,Permanently Closed,Severity 1,Severity 1,25-06-2022 19:45,25-06-2022 23:36,,,,Internal,25-06-2022 19:45,25-06-2022 23:36,,
TSR-338760,525415,Customer 5,Permanently Closed,Severity 1,Severity 1,24-06-2022 20:19,25-06-2022 05:40,,,,Internal,24-06-2022 20:19,25-06-2022 05:39,,
TSR-337964,524548,Customer 5,Permanently Closed,Severity 1,Severity 2,23-06-2022 21:43,23-06-2022 23:53,,,,Client,23-06-2022 21:43,23-06-2022 23:31,,
TSR-337746,524314,Customer 5,Permanently Closed,Severity 1,Severity 1,23-06-2022 16:50,23-06-2022 17:03,,,,Internal,23-06-2022 16:50,23-06-2022 17:03,,
TSR-337121,523615,Customer 5,Permanently Closed,Severity 1,Severity 1,22-06-2022 20:53,22-06-2022 21:37,,,,Client,22-06-2022 20:53,22-06-2022 21:37,,
TSR-336529,522948,Customer 5,Permanently Closed,Severity 1,Severity 2,22-06-2022 07:01,22-06-2022 08:18,,,,Internal,22-06-2022 07:01,22-06-2022 08:18,,
TSR-335547,521894,Customer 5,Permanently Closed,Severity 1,Severity 1,21-06-2022 00:43,21-06-2022 01:52,,,,Client,21-06-2022 00:43,21-06-2022 00:54,0:11:00,Platform
TSR-335521,521866,Customer 5,Permanently Closed,Severity 1,Severity 1,20-06-2022 23:08,20-06-2022 23:34,,,,Internal,20-06-2022 23:08,20-06-2022 23:34,,
TSR-333939,520149,Customer 5,Permanently Closed,Severity 1,Severity 1,17-06-2022 13:56,17-06-2022 14:47,,,,Internal,17-06-2022 13:56,17-06-2022 14:47,,
TSR-333743,519907,Customer 5,Permanently Closed,Severity 1,Severity 1,17-06-2022 07:28,17-06-2022 08:43,,,,Internal,17-06-2022 07:28,17-06-2022 08:43,,
TSR-332756,518810,Customer 5,Permanently Closed,Severity 1,Severity 1,15-06-2022 23:08,16-06-2022 01:22,,,,Client,15-06-2022 23:08,16-06-2022 01:10,2:00:00,Application
TSR-332092,518078,Customer 5,Permanently Closed,Severity 1,Severity 1,15-06-2022 08:45,15-06-2022 10:24,,,,Internal,15-06-2022 08:45,15-06-2022 10:24,,
TSR-331472,517405,Customer 5,Permanently Closed,Severity 1,Severity 1,14-06-2022 15:30,14-06-2022 16:43,,,,Internal,14-06-2022 14:47,14-06-2022 16:03,,
TSR-329783,515608,Customer 5,Permanently Closed,Severity 1,Severity 1,11-06-2022 00:42,11-06-2022 03:30,,,,Client,11-06-2022 00:42,11-06-2022 02:11,,
TSR-328674,514418,Customer 5,Permanently Closed,Severity 1,Severity 2,09-06-2022 20:30,10-06-2022 00:20,,,,Client,09-06-2022 23:10,10-06-2022 00:20,,
TSR-327963,513623,Customer 5,Permanently Closed,Severity 1,Severity 1,08-06-2022 23:16,08-06-2022 23:47,,,,Client,08-06-2022 23:16,08-06-2022 23:27,0:11:00,Application
TSR-327884,513541,Customer 5,Permanently Closed,Severity 1,Severity 1,08-06-2022 21:17,08-06-2022 21:50,,,,Internal,08-06-2022 21:17,08-06-2022 21:50,,
TSR-327877,513534,Customer 5,Permanently Closed,Severity 1,Severity 2,08-06-2022 21:00,08-06-2022 22:53,,,,Client,08-06-2022 21:13,08-06-2022 22:53,,
TSR-327070,512646,Customer 5,Permanently Closed,Severity 1,Severity 1,07-06-2022 22:29,07-06-2022 23:29,,,,Client,07-06-2022 22:29,07-06-2022 23:09,,
TSR-326240,511744,Customer 5,Permanently Closed,Severity 1,Severity 1,06-06-2022 22:56,06-06-2022 23:17,,,,Internal,06-06-2022 22:56,06-06-2022 23:17,,
TSR-326208,511711,Customer 5,Permanently Closed,Severity 1,Severity 1,06-06-2022 21:36,06-06-2022 23:40,,,,Client,06-06-2022 21:36,06-06-2022 22:38,,
TSR-326137,511637,Customer 5,Permanently Closed,Severity 1,Severity 1,06-06-2022 20:13,06-06-2022 22:14,,,,Client,06-06-2022 20:13,06-06-2022 22:00,,
TSR-325281,510666,Customer 5,Permanently Closed,Severity 1,Severity 1,04-06-2022 04:43,04-06-2022 05:07,,,,Internal,04-06-2022 04:43,04-06-2022 05:07,,
TSR-324852,510216,Customer 5,Permanently Closed,Severity 1,Severity 1,03-06-2022 19:37,03-06-2022 20:02,,,,Client,03-06-2022 19:37,03-06-2022 19:57,,
TSR-324486,509803,Customer 5,Permanently Closed,Severity 1,Severity 1,03-06-2022 08:40,03-06-2022 10:26,,,,Internal,03-06-2022 08:40,03-06-2022 10:26,,
TSR-323808,509071,Customer 5,Permanently Closed,Severity 1,Severity 1,02-06-2022 11:49,02-06-2022 13:50,,,,Internal,02-06-2022 11:09,02-06-2022 11:50,,
TSR-323612,508849,Customer 5,Permanently Closed,Severity 1,Severity 1,02-06-2022 03:38,02-06-2022 04:21,,,,Internal,02-06-2022 03:38,02-06-2022 04:18,,
TSR-323508,508737,Customer 5,Permanently Closed,Severity 1,Severity 1,02-06-2022 00:14,02-06-2022 02:23,,,,Client,02-06-2022 00:14,02-06-2022 01:37,,
TSR-323226,508443,Customer 5,Permanently Closed,Severity 1,Severity 1,01-06-2022 19:01,01-06-2022 21:23,,,,Client,01-06-2022 19:01,01-06-2022 20:20,,
TSR-323006,508212,Customer 5,Pending client confirmation,Severity 1,Severity 4,01-06-2022 15:22,03-06-2022 13:11,,,,Internal,01-06-2022 15:22,03-06-2022 13:11,,
TSR-322964,508167,Customer 5,Permanently Closed,Severity 1,Severity 1,01-06-2022 14:37,01-06-2022 14:59,,,,Internal,01-06-2022 14:37,01-06-2022 14:59,,
TSR-404869,597440,Customer 6,Permanently Closed,Severity 1,Severity 1,29-09-2022 04:47,29-09-2022 05:41,No,No,Production,Client,29-09-2022 04:47,29-09-2022 05:30,,Platform
TSR-402946,595356,Customer 6,Permanently Closed,Severity 1,Severity 1,27-09-2022 03:52,27-09-2022 04:34,Yes,No,Production,Internal,27-09-2022 03:52,27-09-2022 04:34,,Application
TSR-402943,595353,Customer 6,Permanently Closed,Severity 1,Severity 1,27-09-2022 03:44,27-09-2022 04:19,Yes,No,Production,Client,27-09-2022 03:44,27-09-2022 04:19,0:35:00,Application
TSR-394805,586449,Customer 6,Permanently Closed,Severity 1,Severity 1,14-09-2022 04:38,14-09-2022 06:07,Yes,No,Production,Client,14-09-2022 04:38,14-09-2022 06:07,,Platform
TSR-392830,584264,Customer 6,Permanently Closed,Severity 1,Severity 1,10-09-2022 03:41,10-09-2022 03:57,Yes,No,Production,Client,10-09-2022 03:41,10-09-2022 03:56,,Application
TSR-392076,583465,Customer 6,Permanently Closed,Severity 1,Severity 1,09-09-2022 04:35,09-09-2022 05:37,Yes,No,Production,Client,09-09-2022 04:35,09-09-2022 05:09,,Platform
TSR-391225,582554,Customer 6,Permanently Closed,Severity 1,Severity 1,08-09-2022 05:26,08-09-2022 05:55,No,No,Production,Client,08-09-2022 05:26,08-09-2022 05:55,,Application
TSR-387551,578541,Customer 6,Permanently Closed,Severity 1,Severity 1,02-09-2022 05:28,02-09-2022 07:55,Yes,No,Production,Client,02-09-2022 05:28,02-09-2022 07:55,2:20:00,Application
TSR-386685,577590,Customer 6,Permanently Closed,Severity 1,Severity 1,01-09-2022 05:01,01-09-2022 06:03,Yes,No,Production,Client,01-09-2022 05:01,01-09-2022 05:30,,Platform
TSR-374943,564497,Customer 6,Permanently Closed,Severity 1,Severity 1,16-08-2022 04:27,16-08-2022 04:51,Yes,No,Production,Client,16-08-2022 04:27,16-08-2022 04:51,,Platform
TSR-368838,557914,Customer 6,Permanently Closed,Severity 1,Severity 1,05-08-2022 16:19,05-08-2022 16:34,Yes,No,Production,Internal,05-08-2022 16:19,05-08-2022 16:33,,Platform
TSR-368403,557442,Customer 6,Permanently Closed,Severity 1,Severity 1,05-08-2022 01:50,05-08-2022 03:59,Yes,No,Production,Internal,05-08-2022 01:50,05-08-2022 02:19,,Application
TSR-343285,530319,Customer 6,Permanently Closed,Severity 1,Severity 2,01-07-2022 10:17,01-07-2022 10:32,,,,Client,01-07-2022 10:17,01-07-2022 10:32,,Platform
TSR-329785,515610,Customer 6,Permanently Closed,Severity 1,Severity 1,11-06-2022 00:45,11-06-2022 01:30,,,,Internal,11-06-2022 00:45,11-06-2022 01:16,,
TSR-398193,590151,Customer 7,Permanently Closed,Severity 1,Severity 1,19-09-2022 19:40,19-09-2022 20:58,Yes,No,Production,Client,19-09-2022 19:40,19-09-2022 20:58,,Application
TSR-397659,589553,Customer 7,Permanently Closed,Severity 1,Severity 1,19-09-2022 05:08,19-09-2022 07:39,Yes,No,Production,Client,19-09-2022 05:08,19-09-2022 07:39,,Application
TSR-391678,583043,Customer 7,Permanently Closed,Severity 1,Severity 1,08-09-2022 17:59,08-09-2022 20:07,Yes,No,Production,Internal,08-09-2022 17:59,08-09-2022 20:07,,Platform
TSR-383080,573689,Customer 7,Permanently Closed,Severity 1,Severity 1,26-08-2022 19:54,26-08-2022 21:24,Yes,No,Production,Internal,26-08-2022 19:54,26-08-2022 21:24,,Application
TSR-369853,558961,Customer 7,Permanently Closed,Severity 1,Severity 1,08-08-2022 10:02,08-08-2022 11:29,No,No,Production,Internal,08-08-2022 10:02,08-08-2022 11:28,,Application
TSR-369843,558950,Customer 7,Permanently Closed,Severity 1,Severity 1,08-08-2022 09:34,08-08-2022 09:59,Yes,No,Production,Internal,08-08-2022 09:17,08-08-2022 09:36,,Application
TSR-369605,558709,Customer 7,Permanently Closed,Severity 1,Severity 1,07-08-2022 08:23,07-08-2022 09:00,Yes,No,Production,Internal,07-08-2022 08:13,07-08-2022 08:22,,Application
TSR-368759,557832,Customer 7,Permanently Closed,Severity 1,Severity 2,05-08-2022 14:15,05-08-2022 17:18,Yes,No,Production,Client,05-08-2022 14:15,05-08-2022 17:18,,Application
TSR-365526,554278,Customer 7,Permanently Closed,Severity 1,Severity 1,01-08-2022 17:57,01-08-2022 19:52,Yes,No,Production,Client,01-08-2022 17:57,01-08-2022 19:52,,Platform
TSR-364917,553620,Customer 7,Pending client confirmation,Severity 1,Severity 1,31-07-2022 06:38,31-07-2022 07:09,,,,Internal,31-07-2022 06:38,31-07-2022 07:09,,Platform
TSR-359647,547934,Customer 7,Permanently Closed,Severity 1,Severity 1,24-07-2022 20:00,24-07-2022 21:03,,,,Internal,24-07-2022 19:46,24-07-2022 20:40,,Platform
TSR-358824,547106,Customer 7,Permanently Closed,Severity 1,Severity 1,23-07-2022 01:07,23-07-2022 01:41,,,,Internal,23-07-2022 01:07,23-07-2022 01:54,,Application
TSR-342112,529020,Customer 7,Permanently Closed,Severity 1,Severity 1,30-06-2022 05:26,30-06-2022 05:34,,,,Internal,30-06-2022 05:26,30-06-2022 05:33,,
TSR-338216,524817,Customer 7,Permanently Closed,Severity 1,Severity 1,24-06-2022 05:53,24-06-2022 08:01,,,,Internal,24-06-2022 05:53,24-06-2022 08:01,,
TSR-332957,519048,Customer 7,Permanently Closed,Severity 1,Severity 1,16-06-2022 08:22,18-06-2022 03:09,,,,Internal,16-06-2022 08:22,16-06-2022 08:22,,
